zip,population,latitude,longitude
93710,31669,36.82335,-119.76251
93711,39245,36.83508,-119.83309
93720,50089,36.8606,-119.76228
93721,7225,36.73282,-119.78383
93722,86110,36.80003,-119.87791
93723,14726,36.78693,-119.95271
93725,24575,36.62667,-119.73501
93726,44527,36.79374,-119.76161
93727,84107,36.75119,-119.69736
93728,18313,36.75729,-119.81816
93730,14263,36.90354,-119.75512
93737,7279,36.75358,-119.6456
93740,1179,36.81638,-119.74613
93741,73,36.76742,-119.79602
93901,29724,36.64794,-121.63044
93905,63898,36.6849,-121.60562
93906,64199,36.72258,-121.63218
93907,25146,36.76643,-121.66816
93908,12450,36.62153,-121.60048
93920,1464,36.03164,-121.52592
93921,2322,36.55359,-121.92259
93923,12565,36.40394,-121.79867
93924,6316,36.39489,-121.63406
93925,1241,36.60209,-121.42526
93926,8724,36.52567,-121.3991
93927,21574,36.26978,-121.38018
93928,1175,36.06484,-121.38102
93930,17243,36.19924,-121.07282
93932,482,36.00143,-121.05757
93933,28122,36.67566,-121.78237
93940,30605,36.45294,-121.8498
93943,10,36.59736,-121.87332
93944,2665,36.60058,-121.91858
93950,14951,36.61899,-121.92575
93953,3613,36.58566,-121.94329
93954,191,36.16434,-120.92441
93955,32266,36.62153,-121.79562
93960,27471,36.40489,-121.32121
93962,174,36.62472,-121.64649
94002,27534,37.51366,-122.29853
94005,4692,37.6882,-122.40873
94010,43025,37.57306,-122.37828
94014,45315,37.6907,-122.44769
94015,64091,37.68121,-122.48074
94018,3834,37.50603,-122.47321
94019,14419,37.44826,-122.4023
94020,1694,37.28473,-122.21969
94021,321,37.25028,-122.24958
94022,20027,37.35534,-122.14494
94024,23051,37.35037,-122.09863
94025,40721,37.45087,-122.1829
94027,7002,37.45399,-122.20313
94028,6531,37.37492,-122.21136
94030,22689,37.59969,-122.40343
94037,2917,37.55327,-122.49584
94038,2683,37.52946,-122.4849
94040,35632,37.38034,-122.08531
94041,16050,37.38822,-122.07529
94043,33176,37.41188,-122.06892
94044,37274,37.60544,-122.47993
94060,1465,37.22297,-122.33572
94061,37048,37.46136,-122.23731
94062,25759,37.42562,-122.29653
94063,34433,37.49367,-122.20823
94065,11673,37.53504,-122.24683
94066,42728,37.62539,-122.43229
94070,30447,37.49739,-122.27021
94074,126,37.32817,-122.34164
94080,64761,37.65541,-122.42083
94085,24024,37.38862,-122.01793
94086,49746,37.37164,-122.02316
94087,57767,37.35164,-122.03669
94089,22699,37.41192,-122.01441
94102,35976,37.77956,-122.41931
94103,34964,37.77299,-122.41136
94104,498,37.79144,-122.40211
94105,13861,37.79239,-122.39707
94107,31823,37.76473,-122.39508
94108,11305,37.79189,-122.40854
94109,54553,37.79334,-122.42138
94110,66865,37.74975,-122.41528
94111,4579,37.79847,-122.3998
94112,79277,37.7206,-122.44311
94114,33020,37.75814,-122.43547
94115,32629,37.78608,-122.43742
94116,43791,37.74457,-122.48611
94117,36198,37.77002,-122.44425
94118,39130,37.7801,-122.46185
94121,41995,37.77849,-122.49548
94122,55819,37.76113,-122.48433
94123,24054,37.80112,-122.43645
94124,34475,37.73204,-122.3858
94127,20288,37.73642,-122.45961
94128,0,37.62197,-122.38388
94129,3836,37.79743,-122.46662
94130,2429,37.81975,-122.36898
94131,28504,37.74569,-122.44243
94132,26859,37.72219,-122.48475
94133,23804,37.80193,-122.41092
94134,38633,37.71887,-122.41124
94158,11314,37.77116,-122.39153
94188,0,37.7407,-122.38091
94301,17508,37.44424,-122.14992
94303,46879,37.45064,-122.11928
94304,5000,37.39744,-122.16699
94305,18509,37.41623,-122.17069
94306,27183,37.41627,-122.13088
94401,35295,37.57445,-122.31942
94402,25475,37.54035,-122.33388
94403,43276,37.53844,-122.30454
94404,35881,37.5562,-122.26905
94501,63808,37.77525,-122.27493
94502,13430,37.73686,-122.24114
94503,21841,38.19454,-122.23042
94505,14970,37.86638,-121.5868
94506,27055,37.80862,-121.90498
94507,14586,37.85429,-122.00664
94508,3495,38.57909,-122.44451
94509,70090,37.99214,-121.8142
94510,26749,38.09756,-122.13189
94511,1864,38.02883,-121.64039
94512,130,38.1263,-121.83793
94513,69755,37.92541,-121.68452
94514,1953,37.83071,-121.63392
94515,6946,38.62449,-122.62503
94516,214,37.82748,-122.16629
94517,12316,37.8926,-121.88252
94518,27345,37.95052,-122.02209
94519,19058,37.98881,-122.01275
94520,37381,37.99344,-122.03532
94521,41909,37.95293,-121.96971
94523,34592,37.95403,-122.07608
94525,3372,38.04811,-122.2292
94526,32584,37.81472,-121.98451
94528,1049,37.84149,-121.95819
94530,26401,37.92076,-122.30068
94531,46387,37.95665,-121.77777
94533,78805,38.28132,-122.00693
94534,41203,38.24112,-122.12142
94535,3952,38.27048,-121.93851
94536,70619,37.57072,-121.98555
94538,67781,37.50653,-121.96361
94539,52396,37.51635,-121.9119
94541,67139,37.67376,-122.08707
94542,14871,37.6553,-122.02584
94544,76947,37.63352,-122.05678
94545,32843,37.62957,-122.12048
94546,44855,37.73441,-122.09056
94547,26302,38.00637,-122.26117
94548,832,37.97481,-121.65265
94549,28420,37.90133,-122.11933
94550,49873,37.51746,-121.59406
94551,37885,37.75902,-121.76026
94552,14506,37.70456,-122.01359
94553,48643,37.97999,-122.15368
94555,37501,37.55083,-122.08043
94556,15998,37.83102,-122.10425
94558,63657,38.50846,-122.26497
94559,27714,38.25238,-122.29382
94560,46903,37.50771,-122.02523
94561,46368,37.99311,-121.69172
94562,0,38.43071,-122.40874
94563,19378,37.88196,-122.19419
94564,18761,37.98896,-122.27018
94565,100488,38.00926,-121.92886
94566,44222,37.65032,-121.85881
94567,668,38.66342,-122.4349
94568,70803,37.71596,-121.90113
94569,296,38.04411,-122.19201
94571,10974,38.1566,-121.7482
94572,8976,38.02392,-122.23285
94573,84,38.45726,-122.42348
94574,7457,38.52742,-122.39261
94575,975,37.84235,-122.11012
94576,103,38.54932,-122.47581
94577,46317,37.71595,-122.16615
94578,41769,37.70675,-122.1256
94579,20017,37.68656,-122.15709
94580,29420,37.67803,-122.13334
94582,47424,37.76357,-121.91469
94583,39583,37.77245,-121.99157
94585,29357,38.19061,-121.94216
94586,971,37.57327,-121.85472
94587,67464,37.59142,-122.06993
94588,34328,37.73801,-121.88178
94589,29990,38.14162,-122.24596
94590,37128,38.09546,-122.24986
94591,58193,38.12702,-122.19635
94592,1049,38.12009,-122.3117
94595,16988,37.87206,-122.06892
94596,23417,37.88902,-122.03676
94597,23129,37.91768,-122.0718
94598,27206,37.89238,-121.98283
94599,3348,38.41012,-122.37365
94601,53259,37.77684,-122.21822
94602,31759,37.80517,-122.20422
94603,35742,37.73923,-122.17554
94605,44103,37.76062,-122.14903
94606,39966,37.79179,-122.24455
94607,28804,37.80721,-122.30024
94608,34395,37.83611,-122.28621
94609,23928,37.83476,-122.2642
94610,32628,37.81229,-122.24048
94611,40116,37.83191,-122.21592
94612,18175,37.80789,-122.2662
94613,472,37.78075,-122.18308
94618,16958,37.8442,-122.23868
94619,26831,37.79262,-122.16001
94621,33840,37.7379,-122.20794
94702,17635,37.86619,-122.28634
94703,20934,37.86397,-122.27573
94704,23788,37.8664,-122.26088
94705,13991,37.86523,-122.2384
94706,19969,37.88969,-122.29581
94707,12811,37.89843,-122.27917
94708,11947,37.90276,-122.26202
94709,12146,37.87835,-122.26613
94710,8380,37.86705,-122.303
94720,5763,37.87185,-122.25226
94801,33591,37.95217,-122.38025
94803,27659,37.95683,-122.28235
94804,44891,37.92074,-122.34204
94805,14670,37.94215,-122.32364
94806,62546,37.97811,-122.33618
94901,41307,37.98053,-122.50249
94903,30615,38.02485,-122.5522
94904,12815,37.94841,-122.55288
94920,12609,37.88732,-122.46549
94922,6,38.35683,-122.95098
94923,1483,38.33588,-123.02647
94924,1372,37.95411,-122.73171
94925,10077,37.92386,-122.5132
94928,46829,38.3459,-122.6935
94929,293,38.25444,-122.96243
94930,8406,37.97048,-122.61108
94931,9487,38.32229,-122.71497
94933,1033,38.01753,-122.68814
94937,1009,38.09466,-122.92719
94938,437,38.03024,-122.72953
94939,7315,37.93725,-122.53518
94940,148,38.15754,-122.86376
94941,32706,37.92562,-122.60083
94945,17635,38.1258,-122.55443
94946,715,38.07176,-122.68785
94947,24100,38.10705,-122.62813
94949,17787,38.06576,-122.53172
94950,22,38.02122,-122.76187
94951,3294,38.32252,-122.64492
94952,33785,38.23007,-122.76338
94954,37574,38.24624,-122.56627
94956,1080,38.0476,-122.81046
94957,2321,37.96343,-122.56174
94960,16232,37.99707,-122.57838
94963,739,38.00765,-122.66484
94964,2344,37.94235,-122.49244
94965,11724,37.85263,-122.52699
94970,255,37.91694,-122.65553
94971,276,38.23724,-122.89006
94972,0,38.33665,-122.93934
94973,1689,38.01259,-122.63947
95002,1542,37.44075,-122.00047
95003,24951,37.0089,-121.87775
95004,4363,36.86818,-121.63237
95005,7277,37.09835,-122.08931
95006,7561,37.17129,-122.151
95007,396,37.11019,-122.11434
95008,48333,37.27977,-121.95481
95010,8707,36.97721,-121.95466
95012,10814,36.78373,-121.74164
95013,57,37.21531,-121.73962
95014,60932,37.30827,-122.07981
95017,616,37.10529,-122.22913
95018,6594,37.08027,-122.05824
95019,5933,36.93575,-121.78458
95020,67181,37.01461,-121.55718
95023,59889,36.92113,-121.36117
95030,13151,37.22168,-121.98326
95032,27313,37.20859,-121.92359
95033,9600,37.15701,-121.97771
95035,78810,37.44319,-121.87632
95037,51943,37.13213,-121.67886
95039,948,36.81515,-121.7779
95041,623,37.05052,-122.05828
95043,805,36.51652,-120.97677
95045,3659,36.83281,-121.52576
95046,6324,37.09576,-121.59649
95050,39834,37.3504,-121.95238
95051,62054,37.3483,-121.98444
95053,3049,37.34848,-121.93737
95054,25704,37.39308,-121.96483
95060,46268,37.01352,-122.10176
95062,35607,36.97279,-121.99008
95064,10168,36.99158,-122.05886
95065,7997,37.03229,-121.98444
95066,15135,37.0672,-122.01453
95070,31417,37.25624,-122.05151
95073,11639,37.04068,-121.93174
95075,693,36.80112,-121.19258
95076,82806,36.94029,-121.75089
95110,19963,37.34656,-121.9097
95111,57202,37.28401,-121.82731
95112,57373,37.34461,-121.88346
95113,2640,37.3339,-121.8905
95116,48042,37.35043,-121.85255
95117,26953,37.31008,-121.96225
95118,32015,37.25589,-121.88991
95119,10841,37.22756,-121.79077
95120,36967,37.18428,-121.83658
95121,36463,37.30463,-121.80981
95122,50775,37.32925,-121.83481
95123,69677,37.24479,-121.83306
95124,52096,37.25684,-121.92286
95125,54419,37.29554,-121.89408
95126,38327,37.32687,-121.91677
95127,58825,37.37453,-121.78733
95128,33165,37.31579,-121.93647
95129,41321,37.30597,-122.00072
95130,13511,37.28803,-121.98146
95131,31179,37.38729,-121.89793
95132,40334,37.41994,-121.79059
95133,29710,37.37171,-121.86057
95134,30471,37.43003,-121.94528
95135,20129,37.22285,-121.55913
95136,48056,37.27192,-121.85237
95138,18960,37.2462,-121.73287
95139,7035,37.22489,-121.76393
95140,42,37.3483,-121.64085
95148,44995,37.33252,-121.78142
95202,7066,37.95968,-121.28772
95203,15930,37.95237,-121.33098
95204,31035,37.97403,-121.31906
95205,39608,37.96425,-121.25955
95206,68558,37.8961,-121.41051
95207,52414,38.00242,-121.325
95209,47409,38.04717,-121.35121
95210,41549,38.03215,-121.29782
95211,765,37.98078,-121.31198
95212,28437,38.04897,-121.22684
95215,24847,37.9444,-121.15276
95219,31713,38.0207,-121.51584
95220,7931,38.19779,-121.23603
95221,259,38.0724,-120.54852
95222,5597,38.06127,-120.61791
95223,3056,38.4644,-119.85939
95224,316,38.22706,-120.32562
95225,1609,38.20399,-120.86488
95226,0,38.23377,-120.86232
95227,910,38.20678,-121.04615
95228,4611,37.94669,-120.68067
95230,403,37.97361,-120.86492
95231,3896,37.87331,-121.29272
95232,135,38.36051,-120.57722
95233,134,38.18622,-120.36859
95236,4490,38.04218,-121.03176
95237,3639,38.15953,-121.14845
95240,50517,38.1177,-121.1627
95242,28427,38.13204,-121.38875
95245,2727,38.30189,-120.61975
95246,1672,38.23662,-120.49589
95247,3858,38.14264,-120.44359
95248,60,38.32433,-120.46051
95249,4295,38.18986,-120.61784
95251,701,38.08024,-120.45769
95252,14252,38.15871,-120.84214
95253,609,38.14725,-121.19525
95254,313,38.20323,-120.95857
95255,1955,38.42055,-120.47506
95257,569,38.38068,-120.45255
95258,4144,38.16811,-121.31011
95301,43009,37.30634,-120.65119
95303,784,37.4714,-120.67744
95304,15841,37.6773,-121.3948
95305,267,37.8306,-120.34821
95306,939,37.36015,-120.11581
95307,46310,37.55582,-120.95385
95309,0,37.87154,-120.43299
95310,1356,38.09944,-120.36171
95311,2245,37.70443,-120.08344
95312,232,37.42107,-120.65295
95313,1119,37.43511,-121.03769
95315,13598,37.42243,-120.7733
95316,8022,37.54613,-120.69212
95317,827,37.12947,-120.5074
95318,582,37.66618,-119.8064
95319,1327,37.6309,-120.87728
95320,13500,37.82453,-121.01545
95321,3464,37.97719,-119.75012
95322,9506,37.17622,-121.01861
95323,1644,37.60881,-120.68464
95324,7636,37.39452,-120.89605
95325,0,37.48058,-120.24208
95326,10593,37.58998,-120.8531
95327,8752,37.84912,-120.4858
95328,4133,37.55797,-120.90932
95329,2954,37.67726,-120.41363
95330,35395,37.8117,-121.31331
95333,2963,37.2447,-120.24277
95334,17363,37.34756,-120.74624
95335,83,38.11894,-120.09239
95336,50185,37.83351,-121.1988
95337,48731,37.74171,-121.23834
95338,10006,37.50911,-119.98659
95340,38303,37.34128,-120.40658
95341,36385,37.23037,-120.50715
95345,279,37.58784,-119.96408
95346,923,38.07045,-120.17291
95348,37540,37.41525,-120.4979
95350,57136,37.67175,-121.00732
95351,48498,37.6236,-120.99828
95354,25684,37.63849,-120.96428
95355,60710,37.6727,-120.94717
95356,33233,37.71945,-121.02786
95357,13599,37.66985,-120.87924
95358,30469,37.61578,-121.10059
95360,13779,37.32918,-121.03827
95361,34810,37.79342,-120.77654
95363,30769,37.37251,-121.27192
95364,0,38.22908,-119.79174
95365,3963,37.3012,-120.33152
95366,18954,37.76223,-121.12574
95367,25593,37.73089,-120.94669
95368,13900,37.71544,-121.09047
95369,740,37.52435,-120.41301
95370,28355,37.98484,-120.34515
95372,1811,37.98927,-120.26272
95374,1921,37.31636,-120.85683
95375,56,38.21493,-119.97031
95376,54488,37.73678,-121.43404
95377,37739,37.65293,-121.49598
95379,3598,37.96174,-120.21635
95380,43960,37.47226,-120.86978
95382,39083,37.52831,-120.85214
95383,3782,38.09534,-120.22602
95385,602,37.612,-121.24773
95386,10666,37.67391,-120.63045
95387,1032,37.55429,-121.2451
95388,13319,37.42171,-120.59715
95389,2181,37.73784,-119.52556
95391,25574,37.76952,-121.5912
95401,36861,38.44922,-122.79307
95403,45806,38.50326,-122.75358
95404,37011,38.46488,-122.65709
95405,22744,38.43926,-122.66908
95407,42036,38.39465,-122.74591
95409,25616,38.46116,-122.60425
95410,842,39.21616,-123.70012
95412,331,38.71168,-123.31967
95415,956,39.0205,-123.36751
95417,220,39.68791,-123.65075
95419,152,38.42336,-122.9582
95420,271,39.35638,-123.76832
95421,1570,38.58276,-123.18037
95422,17054,38.97829,-122.6423
95423,3513,39.06749,-122.62753
95425,10978,38.81792,-123.02566
95426,1257,38.83449,-122.7361
95427,666,39.25326,-123.56932
95428,2347,39.82489,-123.18126
95429,128,39.73292,-123.34841
95430,0,38.46279,-123.04476
95431,43,38.34897,-122.51625
95432,707,39.1083,-123.63829
95435,0,39.00315,-122.8748
95436,5821,38.49108,-122.91425
95437,14982,39.44535,-123.69402
95439,486,38.49055,-122.77591
95441,1648,38.73775,-123.0354
95442,3449,38.3785,-122.51549
95443,81,39.05013,-122.73962
95444,625,38.43261,-122.86922
95445,2766,38.83762,-123.49404
95446,4607,38.52525,-123.00423
95448,16077,38.62309,-122.89089
95449,1763,38.94331,-123.09653
95450,224,38.5229,-123.21508
95451,12592,38.9388,-122.80484
95452,1762,38.42969,-122.5362
95453,11741,39.04346,-122.93918
95454,1670,39.78063,-123.51631
95456,860,39.25851,-123.74585
95457,3122,38.87967,-122.52753
95458,3638,39.11667,-122.78204
95459,761,38.99068,-123.62627
95460,2199,39.30386,-123.73737
95461,3422,38.762,-122.59314
95462,1058,38.47263,-123.02064
95463,14,39.18957,-123.58059
95464,2484,39.12736,-122.84733
95465,1203,38.40556,-123.01963
95466,722,39.08868,-123.51058
95467,5778,38.80453,-122.54948
95468,2037,38.9094,-123.60372
95469,1315,39.38853,-123.05972
95470,6226,39.30019,-123.22984
95471,394,38.53218,-122.97362
95472,28747,38.39738,-122.86668
95476,35196,38.25531,-122.46055
95480,8,38.68463,-123.36802
95482,33164,39.1618,-123.23925
95485,3242,39.20828,-122.9259
95486,17,38.4741,-123.02403
95488,226,39.73679,-123.77199
95490,14677,39.4883,-123.34725
95492,27429,38.53052,-122.81254
95493,228,39.20241,-122.97948
95494,130,38.89646,-123.34324
95497,1275,38.71976,-123.45601
95501,22890,40.80435,-124.14034
95503,25054,40.72406,-124.09178
95511,71,40.16975,-123.59539
95514,85,40.29151,-123.67119
95519,18728,40.95833,-124.04983
95521,21980,40.84586,-124.04745
95524,1634,40.82346,-124.05271
95525,1441,40.94845,-123.82629
95526,745,40.44705,-123.6628
95527,622,40.93593,-123.41966
95528,1286,40.4936,-123.92393
95531,22291,41.79288,-124.00473
95536,3050,40.51069,-124.26547
95537,532,40.745,-124.21472
95538,1158,41.86833,-124.15433
95540,14469,40.56671,-124.12651
95542,2463,40.08074,-123.77369
95543,523,41.88847,-123.80238
95545,194,40.26159,-124.08599
95546,2397,41.18777,-123.74535
95547,1263,40.56952,-124.07751
95548,1024,41.58633,-124.05859
95549,1024,40.65838,-123.89485
95550,140,40.77695,-123.82951
95551,1880,40.66977,-124.21961
95552,586,40.34899,-123.42248
95553,789,40.22981,-123.87133
95554,368,40.27573,-123.78414
95555,216,41.29519,-123.97774
95556,949,41.31444,-123.59043
95558,230,40.32673,-124.24017
95559,41,40.18977,-123.7512
95560,1213,40.14606,-123.83816
95562,3422,40.45808,-124.1072
95563,577,40.84248,-123.51225
95564,444,40.79023,-124.20312
95565,764,40.45723,-124.01099
95567,2058,41.9498,-124.1118
95568,223,41.48454,-123.48543
95569,99,40.36078,-123.85818
95570,2640,41.11375,-124.08037
95571,104,40.36495,-123.94157
95573,1089,40.89567,-123.65873
95585,522,39.85872,-123.66619
95587,0,39.96969,-123.75537
95589,1115,40.07927,-123.98596
95595,133,40.11074,-123.26642
95601,294,38.42713,-120.82997
95602,19701,38.99039,-121.10991
95603,28432,38.91167,-121.08559
95604,27,38.9112,-121.0982
95605,14896,38.59289,-121.53929
95606,232,38.75604,-122.19387
95607,330,38.7899,-122.12585
95608,61440,38.62611,-121.32886
95610,46928,38.69494,-121.27219
95612,1865,38.38644,-121.58118
95613,29,38.81272,-120.89173
95614,3954,38.88649,-120.98896
95615,918,38.31113,-121.54595
95616,53630,38.55819,-121.80044
95618,26267,38.54348,-121.6917
95619,4974,38.68218,-120.81401
95620,22223,38.40599,-121.75689
95621,42442,38.69551,-121.30862
95623,4844,38.6075,-120.84873
95624,67630,38.43203,-121.30506
95625,319,38.35728,-121.90861
95626,5595,38.73378,-121.48898
95627,3999,38.72936,-122.00959
95628,44855,38.65212,-121.2543
95629,813,38.51277,-120.6875
95630,79484,38.66558,-121.141
95631,6946,39.05453,-120.75365
95632,32493,38.27705,-121.26128
95633,2653,38.84919,-120.82328
95634,3536,38.9123,-120.69443
95635,1298,38.91111,-120.90043
95636,1410,38.6274,-120.51852
95637,402,38.85283,-122.2729
95638,2517,38.33969,-121.11481
95639,317,38.39202,-121.49599
95640,13926,38.33922,-120.94024
95641,2214,38.15046,-121.60271
95642,7135,38.3434,-120.76398
95645,1314,38.89025,-121.79992
95646,218,38.63828,-120.01813
95648,57459,38.92643,-121.31101
95650,13405,38.81339,-121.16831
95651,729,38.82088,-120.93515
95652,1486,38.66265,-121.40079
95653,805,38.69151,-121.97723
95655,4901,38.54976,-121.27898
95658,5894,38.87938,-121.15173
95659,617,38.84594,-121.57679
95660,35451,38.67883,-121.3805
95661,32589,38.74129,-121.24925
95662,32600,38.68917,-121.21988
95663,3090,38.85739,-121.18251
95664,1341,38.79755,-121.05136
95665,4465,38.39587,-120.65238
95666,5994,38.54113,-120.33076
95667,36830,38.73407,-120.79216
95668,515,38.82708,-121.49378
95669,2118,38.49522,-120.89157
95670,58819,38.60461,-121.27963
95671,4432,38.69529,-121.15671
95672,5764,38.72664,-120.99638
95673,16512,38.69029,-121.46603
95674,998,38.95396,-121.48187
95675,374,38.54548,-120.74277
95676,10,38.87224,-121.71664
95677,29206,38.79298,-121.23133
95678,45346,38.76536,-121.28847
95679,80,38.90524,-122.26727
95680,11,38.24142,-121.57816
95681,1267,38.99809,-121.35422
95682,30065,38.60537,-120.96175
95683,6515,38.51018,-121.09894
95684,2708,38.59098,-120.55066
95685,4690,38.42716,-120.76698
95686,1171,38.19039,-121.48543
95687,69390,38.3344,-121.91765
95688,40201,38.41901,-122.02571
95689,1429,38.47088,-120.61566
95690,2431,38.23429,-121.58672
95691,40143,38.62394,-121.58272
95692,5032,39.04699,-121.40471
95693,7961,38.39851,-121.21956
95694,10759,38.56163,-122.00609
95695,37702,38.68847,-121.85666
95697,800,38.73284,-121.80701
95698,217,38.8187,-121.91012
95699,147,38.44074,-120.85702
95701,984,39.22633,-120.76741
95703,2589,38.99156,-120.9864
95709,6000,38.74886,-120.68134
95713,9448,39.08477,-120.92788
95714,394,39.2013,-120.83677
95715,61,39.27495,-120.64388
95717,55,39.14258,-120.84268
95720,29,38.84536,-120.26021
95721,0,38.82341,-120.09379
95722,4092,39.00467,-121.02891
95726,8450,38.75418,-120.41989
95728,516,39.29673,-120.40358
95735,51,38.82986,-120.17936
95736,331,39.03905,-120.97738
95742,17768,38.5735,-121.19854
95746,22985,38.75009,-121.16712
95747,83902,38.77963,-121.36798
95757,56764,38.33886,-121.43643
95758,65725,38.42932,-121.44603
95762,47657,38.67694,-121.05755
95765,43871,38.81982,-121.27772
95776,28718,38.68889,-121.70776
95811,8810,38.58761,-121.49077
95814,12355,38.58064,-121.49488
95815,26658,38.60544,-121.44497
95816,19225,38.57555,-121.46543
95817,14219,38.55057,-121.45713
95818,22581,38.55579,-121.49669
95819,19737,38.56816,-121.43772
95820,35410,38.53491,-121.4442
95821,38064,38.62541,-121.38479
95822,46569,38.51273,-121.49556
95823,83607,38.47473,-121.44266
95824,33083,38.51746,-121.44147
95825,36156,38.5901,-121.40644
95826,40165,38.54554,-121.37885
95827,21742,38.55151,-121.3253
95828,61686,38.48943,-121.39598
95829,31865,38.48759,-121.33326
95830,695,38.49415,-121.27229
95831,43545,38.49599,-121.52948
95832,12850,38.43979,-121.49888
95833,42265,38.61529,-121.51558
95834,36245,38.64207,-121.51967
95835,42004,38.67088,-121.52464
95837,317,38.68925,-121.59537
95838,40677,38.64708,-121.44312
95841,20500,38.66031,-121.34812
95842,34034,38.687,-121.34889
95843,47695,38.71532,-121.36366
95864,25500,38.58512,-121.37655
95901,37732,39.2225,-121.48855
95903,2242,39.11337,-121.37192
95910,19,39.46742,-120.83158
95912,4855,39.0016,-122.07462
95913,377,39.62899,-122.19215
95914,409,39.40756,-121.37878
95915,0,39.97926,-121.21492
95916,667,39.65945,-121.37375
95917,3752,39.42392,-121.77178
95918,1566,39.301,-121.34547
95919,1172,39.43445,-121.26554
95920,278,39.46071,-121.93702
95922,425,39.47033,-121.07736
95923,68,40.18385,-121.13672
95925,69,39.46798,-121.18006
95926,40567,39.74573,-121.84396
95928,37409,39.68317,-121.83528
95929,0,39.72578,-121.85022
95930,463,39.54679,-121.1606
95932,7701,39.26839,-122.00426
95934,63,40.07463,-120.93108
95935,934,39.37369,-121.19615
95936,144,39.56336,-120.79279
95937,701,38.88403,-121.99847
95938,3943,39.60504,-121.79708
95939,325,39.56755,-122.60224
95941,106,39.5588,-121.24157
95942,2089,39.98954,-121.58872
95943,621,39.57692,-122.0367
95944,122,39.53482,-120.86159
95945,27470,39.19426,-120.98199
95946,9958,39.21052,-121.20467
95947,1505,40.15942,-120.84409
95948,11200,39.34289,-121.75818
95949,20552,39.102,-121.13343
95950,287,39.05144,-121.92196
95951,2698,39.71473,-122.00197
95953,11028,39.25018,-121.77309
95954,8165,39.94916,-121.54088
95955,1405,39.29657,-122.20454
95956,373,39.8751,-121.12209
95957,680,39.05366,-121.82379
95958,0,39.56417,-121.79804
95959,17683,39.34509,-120.86797
95960,540,39.39121,-121.0583
95961,33999,39.03343,-121.55754
95962,1110,39.32669,-121.26876
95963,16070,39.73682,-122.30329
95965,21181,39.59169,-121.59034
95966,28503,39.47332,-121.43284
95968,1364,39.43514,-121.55179
95969,8339,39.72178,-121.63388
95970,453,39.41159,-122.05176
95971,6419,39.92895,-120.91608
95972,0,39.42955,-121.33624
95973,39031,39.88099,-121.8516
95974,98,39.4973,-121.75569
95975,1088,39.22436,-121.15367
95977,1780,39.17967,-121.29007
95978,142,39.90826,-121.52941
95979,558,39.29771,-122.47913
95981,99,39.65237,-121.03447
95982,2795,39.18051,-121.80746
95983,302,40.05827,-120.73897
95984,51,39.99654,-121.11951
95986,115,39.36149,-120.7652
95987,6786,39.10299,-122.2726
95988,8808,39.49825,-122.28698
95991,42579,39.02205,-121.61317
95993,39046,39.08171,-121.68798
96001,33817,40.57731,-122.45443
96002,33783,40.5299,-122.31679
96003,44923,40.66664,-122.31564
96006,512,41.15575,-120.83952
96007,24768,40.45507,-122.30468
96008,1054,40.73559,-122.11091
96009,307,41.06183,-121.04434
96010,212,40.89735,-123.24365
96011,75,41.05762,-121.89157
96013,3779,40.97495,-121.68316
96014,307,41.3579,-122.77305
96015,437,41.49672,-120.87162
96016,193,40.90675,-121.52032
96017,122,41.10776,-122.30751
96019,10350,40.68729,-122.39927
96020,2222,40.30089,-121.26286
96021,14812,39.91871,-122.26813
96022,17092,40.34232,-122.44814
96023,1178,41.92108,-121.97592
96024,1082,40.58767,-122.90143
96025,1906,41.20409,-122.32523
96027,1908,41.36558,-123.07799
96028,1526,41.00761,-121.45731
96029,121,39.94003,-122.48743
96031,66,41.17262,-123.18029
96032,2408,41.58503,-122.98291
96033,172,40.75076,-122.60004
96034,332,41.44177,-122.60772
96035,3326,40.04168,-122.18254
96037,168,41.54368,-122.93177
96038,504,41.60827,-122.54576
96039,583,41.66376,-123.37711
96040,57,40.79393,-121.47397
96041,2889,40.52059,-123.19991
96044,1143,41.95384,-122.64853
96046,489,40.61118,-123.43151
96047,841,40.47695,-122.69889
96048,1297,40.82613,-123.05594
96050,413,41.85389,-122.95689
96051,1070,40.90112,-122.35664
96052,2366,40.68515,-122.80342
96054,183,41.26665,-121.10633
96055,3473,40.10249,-122.03213
96056,1584,41.07178,-121.32607
96057,1025,41.26144,-122.0118
96058,661,41.74536,-121.9337
96059,826,40.42947,-121.83465
96061,59,40.34407,-121.48767
96062,1243,40.56373,-122.06646
96063,133,40.35708,-121.60236
96064,4665,41.76371,-122.36433
96065,221,40.88056,-121.95433
96067,7839,41.31664,-122.31736
96068,94,41.10525,-121.20455
96069,1426,40.68226,-122.02341
96071,20,40.68134,-121.45275
96073,5750,40.59047,-122.20537
96074,290,39.87196,-122.58599
96075,221,40.35582,-121.87196
96076,148,40.37547,-122.92996
96078,454,40.08245,-122.17607
96080,31554,40.16386,-122.39171
96084,671,40.79395,-121.91519
96085,71,41.73245,-123.05145
96086,348,41.87407,-123.23012
96087,899,40.63296,-122.58067
96088,4239,40.50983,-121.88848
96090,366,40.00681,-122.12142
96091,932,41.04567,-122.78053
96092,327,39.97344,-121.97342
96093,4320,40.77237,-122.94329
96094,6656,41.51214,-122.36253
96096,577,40.63738,-121.87552
96097,9964,41.76234,-122.65921
